timestamp,textblob_score,High,Low,Open,Close,Volume,Marketcap
2018-05-28,0.0,7419.0498046875,7100.89013671875,7371.31005859375,7135.990234375,5.040600064E9,1.21747389422E11
2018-05-19,-0.15,8372.0595703125,8183.35009765625,8255.73046875,8247.1796875,4.712399872E9,1.40559162894E11
2018-09-25,0.5,6603.64,6381.86,6603.64,6446.47,4.72618E9,1.11450035114E11
2019-02-08,0.0,3695.61397521,3391.02375248,3401.37643333,3666.78035061,7.73562310105035E9,6.42702699527511E10
2018-08-06,-0.05525,7166.55,6890.54,7062.94,6951.8,3.9259E9,1.19531508535E11
2019-03-16,0.20950000000000002,4077.03628216,3961.6575267,3963.90011952,4048.72590374,9.856166973209558E9,7.12279675732899E10
2018-07-26,0.02666666666666667,8290.330078125,7878.7099609375,8176.85009765625,7951.580078125,4.89908992E9,1.36553079708E11
2018-09-28,0.0,6785.03,6598.32,6678.75,6644.13,5.01443E9,1.1490358422E11
2019-05-05,0.1331875,5833.86291815,5708.03512399,5831.068460969998,5795.70842926,1.4808830722930397E10,1.0249442015845998E11
2018-03-27,-0.121,8232.7802734375,7797.27978515625,8200.0,7833.0400390625,5.37825024E9,1.3271705315E11
2017-11-14,0.0,6764.97998046875,6461.75,6561.47998046875,6635.75,3.197110016E9,1.10683148744E11
2018-08-16,0.0,6473.5,6276.41,6294.23,6334.73,4.32842E9,1.09045250379E11
2019-03-05,-0.025,3903.91675352,3745.18318172,3759.83244114,3896.37502308,1.01741264145332E10,6.84706553995828E10
2018-05-17,-0.07366666666666667,8445.5400390625,8054.1201171875,8370.0498046875,8094.31982421875,5.862530048E9,1.37923772714E11
2018-07-03,0.2,6671.3701171875,6447.75,6596.66015625,6529.58984375,4.67230976E9,1.11849428104E11
2018-09-19,0.07200000000000001,6448.46,6208.34,6371.85,6398.54,4.43134E9,1.10547735544E11
2019-03-29,-0.07433333333333333,4113.50083216,4034.09716136,4068.29989093,4098.37454059,1.09186655567509E10,7.22020888752092E10
2017-09-16,0.0,3808.840087890625,3487.7900390625,3637.75,3625.0400390625,1.8184E9,6.00686781945E10
2018-01-23,0.0,11377.599609375,10129.7001953125,10944.5,10868.400390625,9.660609536E9,1.82830257191E11
2019-03-25,-0.2,4038.84089385,3934.03136241,4024.11267975,3963.07065416,1.03598188827206E10,6.97898723732903E10
2018-07-05,0.0,6749.5400390625,6546.64990234375,6599.7099609375,6639.14013671875,4.999240192E9,1.1374838562E11
